FECHA_CORTE,DEPARTAMENTO,PROVINCIA ,DISTRITO,UBIGEO,GOB_LOCAL,ANIO,MES,TURNO,RESPONSABLE,SEMANA,INCIDENCIAS,DOMINGO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,TOTAL
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,ZONA RIGIDA,0,0,0,24,25,43,12,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,MERETRICIO,0,0,0,1,1,3,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,0,0,0,4,4,6,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,INDIGENTES ,0,0,0,5,4,5,3,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,MOVILIZACION,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,COMERCIO AMBULATORIO,15,19,21,15,11,22,22,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,PARADERO INFORMAL,18,27,31,29,14,37,32,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,ZONA RIGIDA,27,41,50,35,45,29,45,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,MERETRICIO,3,2,1,1,1,7,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,4,2,2,4,5,5,9,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,INDIGENTES ,2,4,3,7,4,5,6,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,MOVILIZACION,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,COMERCIO AMBULATORIO,25,21,15,14,17,16,15,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,PARADERO INFORMAL,33,24,24,29,27,18,26,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,ZONA RIGIDA,42,38,43,47,44,52,22,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,MERETRICIO,1,1,1,3,0,3,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,2,3,4,4,6,3,4,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,INDIGENTES ,5,6,5,7,9,7,3,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,MOVILIZACION,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,COMERCIO AMBULATORIO,9,14,15,15,15,15,9,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,PARADERO INFORMAL,4,18,24,27,20,17,8,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,ZONA RIGIDA,12,37,36,24,36,35,3,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,MERETRICIO,3,0,0,6,4,2,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,3,4,3,4,6,2,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,INDIGENTES ,2,4,7,7,6,4,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,MOVILIZACION,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,COMERCIO AMBULATORIO,24,23,11,26,23,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,PARADERO INFORMAL,7,22,14,27,28,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,ZONA RIGIDA,16,52,47,48,29,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,MERETRICIO,2,2,1,4,6,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,3,1,6,6,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,INDIGENTES ,3,5,6,6,7,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,MOVILIZACION,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,NOCHE,16502c7448960b7787ffa9f58c9c8223,5,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,COMERCIO AMBULATORIO,0,0,0,30,33,32,33,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,PARADERO INFORMAL,0,0,0,5,6,5,6,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,ALTERACION ORDEN PUBLICO,0,0,0,1,0,1,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,ZONA RIGIDA,0,0,0,5,6,6,6,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,MERETRICIO,0,0,0,6,5,6,6,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,0,0,0,1,1,2,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,INDIGENTES ,0,0,0,0,0,1,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,MOVILIZACION,0,0,0,0,0,1,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,ALERTA DE ROBO / HURTO,0,0,0,1,0,0,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,COMERCIO AMBULATORIO,25,28,26,30,35,35,35,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,PARADERO INFORMAL,3,5,6,6,5,5,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,ALTERACION ORDEN PUBLICO,1,0,1,1,0,0,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,ZONA RIGIDA,3,5,6,6,5,5,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,MERETRICIO,4,5,4,5,6,4,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,0,2,1,1,2,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,INDIGENTES ,1,0,0,1,0,0,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,MOVILIZACION,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,ALERTA DE ROBO / HURTO,1,0,1,0,1,1,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,COMERCIO AMBULATORIO,32,25,27,30,32,29,33,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,PARADERO INFORMAL,6,5,5,4,5,5,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,ALTERACION ORDEN PUBLICO,1,0,0,0,0,1,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,ZONA RIGIDA,6,5,5,4,5,5,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,MERETRICIO,5,5,5,4,5,6,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,0,1,0,1,1,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,INDIGENTES ,0,0,0,1,1,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,MOVILIZACION,0,0,0,0,1,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,ALERTA DE ROBO / HURTO,2,1,0,0,1,1,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,COMERCIO AMBULATORIO,30,10,12,10,30,25,24,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,PARADERO INFORMAL,5,6,5,6,5,5,6,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,ALTERACION ORDEN PUBLICO,1,0,1,0,1,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,ZONA RIGIDA,5,6,6,6,5,5,6,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,PERDIDA DE PERSONAS,0,0,0,0,0,0,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,MERETRICIO,5,6,5,5,5,4,5,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,1,1,0,1,1,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,INDIGENTES ,1,0,0,0,1,0,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,MOVILIZACION,1,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,ALERTA DE ROBO / HURTO,1,0,1,1,0,1,1,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,COMERCIO AMBULATORIO,25,24,23,23,23,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,PARADERO INFORMAL,5,4,5,5,6,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,ALTERACION ORDEN PUBLICO,0,0,1,1,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,ZONA RIGIDA,5,4,5,5,6,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,MERETRICIO,5,5,6,5,5,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,0,0,1,1,1,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,INDIGENTES ,0,1,0,1,1,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,MOVILIZACION,0,0,1,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,11,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,5,ALERTA DE ROBO / HURTO,1,1,1,1,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,COMERCIO AMBULATORIO,0,0,0,24,27,19,10,80
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,PARADERO INFORMAL,0,0,0,11,9,2,0,22
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,ZONA RIGIDA,0,0,0,4,0,0,0,4
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,MERETRICIO,0,0,0,3,1,2,0,6
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,0,0,0,0,0,0,0,0
20231130,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202311,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,INDIGENTES ,0,0,0,3,3,1,0,7
